created_date,job_title,job_title,min_salary,max_salary,salary_unit,city,district
2023-08-01,"Fresher Developer (C# .Net, Vuejs) Upto 6M",Software Engineer,6.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,IT Support / Helpdesk,IT Support / Helpdesk,12.0,14.0,VND,Hồ Chí Minh,Quận 2
2023-08-01,Kỹ Sư Cầu Nối,Kỹ Sư Cầu Nối,,,VND,Hà Nội,
2023-08-01,".Net Developer ( C#, Asp.Net) - Up To 1400$",Software Engineer,1000.0,1400.0,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Thực Tập Sinh Tester,Thực Tập Sinh Tester,,,VND,Hà Nội,Thanh Xuân
2023-08-01,Thực Tập Sinh Lập Trình Android Native ( Java ),Thực Tập Sinh Lập Trình Android Native ( Java ),,,VND,Hà Nội,Thanh Xuân
2023-08-01,Thực Tập Lập Trình IOS (Swift),Thực Tập Lập Trình IOS (Swift),,,VND,Hà Nội,Thanh Xuân
2023-08-01,Senior Automation Test Engineer,Senior Automation Test Engineer,,,VND,Hà Nội: Cầu Giấy: Hồ Chí Minh: Tân Bình,
2023-08-01,Nhân Viên Phân Tích Sản Phẩm - Tt Ví Điện Tử,Nhân Viên Phân Tích Sản Phẩm - Tt Ví Điện Tử,,,VND,Hà Nội,Đống Đa
2023-08-01,Network And System Administrator,Network And System Administrator,,,VND,Bình Dương,Thuận An
2023-08-01,Java Developer (Senior),Software Engineer,,,VND,Hồ Chí Minh,
2023-08-01,Fullstack Developer (Java/Angular),Software Engineer,,,VND,Hồ Chí Minh,
2023-08-01,Lập Trình Viên Fullstack Developer,Software Engineer,15.0,30.0,VND,Hà Nội,Đống Đa
2023-08-01,Lập Trình Viên Java Developer Từ 3 Năm Kinh Nghiệm Không Yêu Cầu Tiếng Anh,Software Engineer,35.0,,VND,Hà Nội,
2023-08-01,Junior Odoo Python,Junior Odoo Python,12.0,15.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Back-End Developer,Software Engineer,,,VND,Hồ Chí Minh,
2023-08-01,Lập Trình Android,Lập Trình Android,10.0,20.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Senior .Net Backend Developer,Software Engineer,40.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Security Engineer,Security Engineer,1700.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Fresher Golang Developer (Upto 15M),Software Engineer,15.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Technical Leader (Upto 2000$),Technical Leader (Upto 2000$),2000.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên Quản Trị Hệ Thống ( IT System Administrator),Nhân Viên Quản Trị Hệ Thống ( IT System Administrator),,,VND,Hà Nội,Cầu Giấy
2023-08-01,Security Engineer (Pentest),Security Engineer (Pentest),2500.0,,USD,Hà Nội,Từ Liêm
2023-08-01,Powerbi Administration,Powerbi Administration,,,VND,Hà Nội,
2023-08-01,Blockchain Backend Developer (Solidity/Nodejs),Software Engineer,1500.0,2000.0,USD,Hồ Chí Minh,Quận 8
2023-08-01,Nhân Viên Kiểm Thử Phần Mềm (Tester) Upto 20M,Nhân Viên Kiểm Thử Phần Mềm (Tester) Upto 20M,20.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Thực Tập Sinh Lập Trình Viên .Net (Intern),Thực Tập Sinh Lập Trình Viên .Net (Intern),,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Middle Fullstack Developer (Up To 2000$),Software Engineer,2000.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Project Coordinator,Project Coordinator,1000.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên Quản Trị Hệ Thống,Nhân Viên Quản Trị Hệ Thống,,,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Full-Stack .Net Developer,Software Engineer,,,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Lập Trình Viên,Lập Trình Viên,10.0,25.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Thực Tập Sinh Business Analyst,Thực Tập Sinh Business Analyst,1.0,,VND,Hà Nội,Đống Đa
2023-08-01,Internal Auditor,Internal Auditor,1500.0,,USD,Hồ Chí Minh,Quận 4
2023-08-01,Nhân Viên IT (IT Helpdesk ),Nhân Viên IT (IT Helpdesk ),14.0,,VND,Bình Dương,Tân Uyên
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Up To 30 Triệu),Chuyên Viên Phân Tích Nghiệp Vụ (Up To 30 Triệu),15.0,30.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Up To 25M),Chuyên Viên Phân Tích Nghiệp Vụ (Up To 25M),30.0,,VND,Hà Nội,Hoàng Mai
2023-08-01,Nhân Viên IT,Nhân Viên IT,10.0,11.0,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),30.0,,VND,Hà Nội,"Nam Từ Liêm, Hoàng Mai"
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Up To 25M),Chuyên Viên Phân Tích Nghiệp Vụ (Up To 25M),25.0,,VND,Hà Nội,
2023-08-01,Thực Tập Tiếng Indonesia (Tester Tiếng Indonesia),Thực Tập Tiếng Indonesia (Tester Tiếng Indonesia),,,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Cae Engineer,Cae Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Lead Engineer (Module Team) - Salary Up To $2500,Lead Engineer (Module Team) - Salary Up To $2500,,,VND,Hà Nội,Long Biên
2023-08-01,Wpf Senior Engineer (Remote Full Time),Wpf Senior Engineer (Remote Full Time),,,VND,Đà Nẵng,Ngũ Hành Sơn
2023-08-01,Cad Engineer - Salary Up To $2000,Cad Engineer - Salary Up To $2000,,,VND,Hà Nội,Long Biên
2023-08-01,AI Engineer,AI Engineer,,,VND,Hà Nội,Đống Đa
2023-08-01,Project Assistant - IT Software,Project Assistant - IT Software,600.0,800.0,USD,Hà Nội,Thanh Xuân
2023-08-01,Magento Developer,Software Engineer,10.0,35.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Manual Tester ( QA/QC),Manual Tester ( QA/QC),,,VND,Hồ Chí Minh,Quận 12
2023-08-01,Middle Manual Tester - E-Commerce/English,Middle Manual Tester - E-Commerce/English,20.0,33.0,VND,Hồ Chí Minh,Quận 7
2023-08-01,Cloud Engineer,Cloud Engineer,,,VND,Hồ Chí Minh: Quận 4: Hà Nội: Cầu Giấy,
2023-08-01,Business Development Manager,Business Development Manager,,,VND,Hồ Chí Minh,Quận 4
2023-08-01,Cloud Engineer (R&D Team),Cloud Engineer (R&D Team),,,VND,Hà Nội: Cầu Giấy: Hồ Chí Minh: Quận 4,
2023-08-01,Computer Vision Engineer,Computer Vision Engineer,,,VND,Hà Nội,Đống Đa
2023-08-01,Kỹ Sư Vận Hành Dịch Vụ,Kỹ Sư Vận Hành Dịch Vụ,8.0,20.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Sư Hệ Thống,Kỹ Sư Hệ Thống,8.0,20.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Data Engineer,Data Engineer,,,VND,Hà Nội,Đống Đa
2023-08-01,Chuyên Viên Chăm Sóc Khách Hàng Làm Việc Tại Hà Nội,Chuyên Viên Chăm Sóc Khách Hàng Làm Việc Tại Hà Nội,10.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên IT Support / IT Helpdesk,Nhân Viên IT Support / IT Helpdesk,7.0,10.0,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Fresher Business Analyst,Fresher Business Analyst,15.0,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Fresher Business Analyst,Fresher Business Analyst,15.0,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Data Engineer (Từ 02 Năm Kinh Nghiệm),Data Engineer (Từ 02 Năm Kinh Nghiệm),,,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,"Trưởng Phòng Giải Pháp Công Nghệ Thông Tin, Lương Thỏa Thuận","Trưởng Phòng Giải Pháp Công Nghệ Thông Tin, Lương Thỏa Thuận",,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Data Manager,Data Manager,,,VND,Hồ Chí Minh,Quận 2
2023-08-01,System Engineer/ Kỹ Sư Hệ Thống - Đống Đa ( Lương Upto 25Tr++ Thưởng),System Engineer/ Kỹ Sư Hệ Thống - Đống Đa ( Lương Upto 25Tr++ Thưởng),25.0,,VND,Hà Nội,Đống Đa
2023-08-01,Senior/Middle C++ Software Engineer,Senior/Middle C++ Software Engineer,1000.0,,USD,Hồ Chí Minh,Bình Thạnh
2023-08-01,Investor Relations,Investor Relations,1000.0,,USD,Hồ Chí Minh,Bình Thạnh
2023-08-01,Nhân Viên IT Làm Tại Thành Phố Hồ Chí Minh,Nhân Viên IT Làm Tại Thành Phố Hồ Chí Minh,10.0,,VND,Hồ Chí Minh,Quận 2
2023-08-01,Chuyên Viên Vận Hành Hệ Thống CNTT - IT Operator - Ta 130 - Hà Nội,Chuyên Viên Vận Hành Hệ Thống CNTT - IT Operator - Ta 130 - Hà Nội,,,VND,Hà Nội,Đống Đa
2023-08-01,Mobile Intern,Mobile Intern,4.0,,VND,Hồ Chí Minh,Quận 7
2023-08-01,Kỹ Sư Lập Trình (Lương 10-20 Triệu + Thưởng Dự Án),Kỹ Sư Lập Trình (Lương 10-20 Triệu + Thưởng Dự Án),,,VND,Hà Nội,
2023-08-01,Mobile Game Developer (Cocos Creator/ Cocos JS),Software Engineer,20.0,,VND,Hồ Chí Minh,Quận 10
2023-08-01,.Net Developer,Software Engineer,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Kỹ Sư Hệ Thống CNTT,Kỹ Sư Hệ Thống CNTT,,,VND,Hà Nội,Đống Đa
2023-08-01,Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật Công Nghệ Thông Tin,Trưởng Nhóm Tích Hợp Mạng Và Bảo Mật Công Nghệ Thông Tin,,,VND,Hà Nội,Đống Đa
2023-08-01,IT Helpdesk,IT Helpdesk,13.0,17.0,VND,Hồ Chí Minh,Quận 1
2023-08-01,Web Developer Fresher,Software Engineer,,,VND,Hồ Chí Minh,Quận 10
2023-08-01,Product Owner (Mobile App) - Sản Phẩm Tiếng Anh Online Dành Cho Trẻ - Mức Lương Upto 40M,Product Owner (Mobile App) - Sản Phẩm Tiếng Anh Online Dành Cho Trẻ - Mức Lương Upto 40M,,,VND,Hà Nội,Thanh Xuân
2023-08-01,Chuyên Viên Data Engineer Từ 02 Năm Kinh Nghiệm,Chuyên Viên Data Engineer Từ 02 Năm Kinh Nghiệm,,,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Middle Tester - Up To 18M,Middle Tester - Up To 18M,13.0,18.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Automation Tester,Automation Tester,,,VND,Hà Nội,"Cầu Giấy, Thanh Xuân"
2023-08-01,Middle Front End Developer,Software Engineer,,,VND,Hà Nội,Từ Liêm
2023-08-01,Frontend Developer (Reactjs) - Salary: 1300-1700 Usd,Software Engineer,1300.0,1700.0,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Kỹ Sư Cầu Nối - Brse (Upto 50M),Kỹ Sư Cầu Nối - Brse (Upto 50M),,,VND,Hà Nội,Thanh Xuân
2023-08-01,Thực Tập Sinh Lập Trình Web Full Stack,Thực Tập Sinh Lập Trình Web Full Stack,3.0,5.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Junior Manual Tester (Dự Án Elearning),Junior Manual Tester (Dự Án Elearning),,,VND,Hà Nội,
2023-08-01,Senior IOS Developer (Hybrid),Software Engineer,3000.0,,USD,Hồ Chí Minh,Quận 3
2023-08-01,Senior React Native Developer,Software Engineer,1000.0,2000.0,USD,Hà Nội,Hai Bà Trưng
2023-08-01,"Senior Frontend Developer (Javascipt, Html, Css) - Good English Communication",Software Engineer,1500.0,2000.0,USD,Hồ Chí Minh,Bình Thạnh
2023-08-01,UI Developer Intership,Software Engineer,3.0,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Wordpress Front End Intern,Wordpress Front End Intern,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Fresh-Junior Scrum Master (Up To $1000),Fresh-Junior Scrum Master (Up To $1000),1000.0,,USD,Hồ Chí Minh,Quận 1
2023-08-01,Lập Trình Viên Java/.Net,Lập Trình Viên Java/.Net,25.0,,VND,Hà Nội,Tây Hồ
2023-08-01,IOS Developer,Software Engineer,35.0,,VND,Hà Nội,Đống Đa
2023-08-01,Java Dev (Java Back End),Java Dev (Java Back End),20.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên Marketing Không Yêu Cầu Kinh Nghiệm,Nhân Viên Marketing Không Yêu Cầu Kinh Nghiệm,6.0,8.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Sư Cầu Nối (Brse),Kỹ Sư Cầu Nối (Brse),1500.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên Kiểm Thử (Fresher Tester),Nhân Viên Kiểm Thử (Fresher Tester),8.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Frontend Developer 3 Years Experience + Upto 30 Million,Software Engineer,30.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Business Analyst,Business Analyst,,,VND,Hồ Chí Minh,Quận 4
2023-08-01,Wordpress Front End Intern,Wordpress Front End Intern,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Java Developer Junior (Từ 1 Năm Kinh Nghiệm),Software Engineer,,,VND,Hà Nội,
2023-08-01,Application Admin (Devops) Fresher,Application Admin (Devops) Fresher,7.0,,VND,Hồ Chí Minh,Quận 1
2023-08-01,IT Business Analyst,IT Business Analyst,,,VND,Bình Dương,Thủ Dầu Một
2023-08-01,Data Engineer,Data Engineer,20.0,,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Middle Fullstack Developer,Software Engineer,18.0,30.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Thực Tập Sinh Marketing,Thực Tập Sinh Marketing,3.0,5.0,VND,Hồ Chí Minh,Quận 5
2023-08-01,Fresher Nodejs,Fresher Nodejs,12.0,25.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,React Native Developer,Software Engineer,18.0,25.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Project Manager (IT Software Services),Project Manager (IT Software Services),1400.0,,USD,Hà Nội,
2023-08-01,Intern PHP,Intern PHP,3.0,5.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Thực Tập Sinh Tester,Thực Tập Sinh Tester,3.0,6.0,VND,Hà Nội,
2023-08-01,Nodejs Developer,Software Engineer,12.0,25.0,VND,Hà Nội,
2023-08-01,React Native Developer,Software Engineer,18.0,25.0,VND,Hà Nội,
2023-08-01,Thực Tập Sinh PHP,Thực Tập Sinh PHP,3.0,5.0,VND,Hà Nội,
2023-08-01,Intern Tester,Intern Tester,3.0,5.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên .Net,Lập Trình Viên .Net,,,VND,Đà Nẵng,Hải Châu
2023-08-01,Dotnet Developer,Software Engineer,,,VND,Hồ Chí Minh: Gò Vấp: Đà Nẵng: Sơn Trà: Hà Nội: Đống Đa,
2023-08-01,"Mobile Developer (Kotlin, Swift)",Software Engineer,20.0,28.0,VND,Hồ Chí Minh,Quận 5
2023-08-01,"Developer (Angular , Reactjs, Nodejs, Python)",Software Engineer,,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Chuyên Viên Kiểm Soát Quy Trình,Chuyên Viên Kiểm Soát Quy Trình,10.0,20.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Playable Ads Creator (Từ 1 Năm Kinh Nghiệm),Playable Ads Creator (Từ 1 Năm Kinh Nghiệm),10.0,13.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Sư Phát Triển Java Backend,Kỹ Sư Phát Triển Java Backend,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Sư Kiểm Thử ( Tester),Kỹ Sư Kiểm Thử ( Tester),,,VND,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Sư Cầu Nối -Brse Tiếng Nhật N2,Kỹ Sư Cầu Nối -Brse Tiếng Nhật N2,30.0,45.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Process QA For Software,Process QA For Software,,,VND,Hà Nội,Đống Đa
2023-08-01,Process QA For Hardware,Process QA For Hardware,,,VND,Hà Nội,Đống Đa
2023-08-01,Senior Manual Tester,Senior Manual Tester,,,VND,Hà Nội,Đống Đa
2023-08-01,Kỹ Sư Phần Mềm Nhúng - Junior,Kỹ Sư Phần Mềm Nhúng - Junior,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),,,VND,Hà Nội,
2023-08-01,Business Analyst (Salary: 18M++),Business Analyst (Salary: 18M++),18.0,,VND,Hà Nội,Ba Đình
2023-08-01,Dev Angular,Dev Angular,18.0,27.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Cocos Developer,Software Engineer,10.0,30.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Unity Developer,Software Engineer,10.0,30.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Mobile (React Native),Lập Trình Viên Mobile (React Native),8.0,35.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Junior PHP Developer - Từ 01 Năm Kinh Nghiệm,Software Engineer,13.0,16.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Kỹ Thuật Máy In Tại Hà Nội,Kỹ Thuật Máy In Tại Hà Nội,8.0,10.0,VND,Hà Nội,Hà Đông
2023-08-01,Fresher Android,Fresher Android,10.0,15.0,VND,Hà Nội,
2023-08-01,Lễ Tân Hỗ Trợ Sự Kiện,Lễ Tân Hỗ Trợ Sự Kiện,,,VND,Hà Nội,Thạch Thất
2023-08-01,Front-End Tech Lead - Salary Up To $2800,Front-End Tech Lead - Salary Up To $2800,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Senior Front-End Developer - Salary Up To $2800,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Thực Tập Tiếng Nga (Tester Tiếng Nga),Thực Tập Tiếng Nga (Tester Tiếng Nga),,,VND,Hà Nội,Bắc Từ Liêm
2023-08-01,Lập Trình Viên PHP Laravel (Lương 12 - 20 Triệu + Thưởng),Lập Trình Viên PHP Laravel (Lương 12 - 20 Triệu + Thưởng),,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Cán Bộ Hỗ Trợ Công Nghệ Thông Tin,Cán Bộ Hỗ Trợ Công Nghệ Thông Tin,,,VND,Đà Nẵng,Ngũ Hành Sơn
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst) En/Jp Thành Thạo,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst) En/Jp Thành Thạo,25.0,30.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Bridge Software Engineer (1200$ - 2500$),Bridge Software Engineer (1200$ - 2500$),1200.0,2500.0,USD,Hà Nội,Ba Đình
2023-08-01,Kỹ Sư Cầu Nối Tương Lai (Potential Bridge Software Engineer),Kỹ Sư Cầu Nối Tương Lai (Potential Bridge Software Engineer),700.0,1500.0,USD,Hà Nội,Ba Đình
2023-08-01,Kỹ Sư Lập Trình C Middleware,Kỹ Sư Lập Trình C Middleware,,,VND,Hà Nội,Ba Đình
2023-08-01,Kỹ Sư Lập Trình Nhúng (Fresher/ Junior),Kỹ Sư Lập Trình Nhúng (Fresher/ Junior),10.0,14.0,VND,Hà Nội,Ba Đình
2023-08-01,Fpga Engineer (Fresher To Senior),Fpga Engineer (Fresher To Senior),11.0,,VND,Hà Nội,Ba Đình
2023-08-01,"Frontend Engineer (JavaScript, Typescript)","Frontend Engineer (JavaScript, Typescript)",30.0,,VND,Hà Nội,Ba Đình
2023-08-01,2D Graphic Editor - Online,2D Graphic Editor - Online,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Automation Tester (Middle Level),Automation Tester (Middle Level),,,VND,Hồ Chí Minh,
2023-08-01,"Product Owner Mobile App ($1,400-$2,000)","Product Owner Mobile App ($1,400-$2,000)",1400.0,2000.0,USD,Hồ Chí Minh,Thủ Đức
2023-08-01,Backend Developer (Wordpress),Software Engineer,9.0,20.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Nhân Viên Phân Tích Nghiệp Vụ Kiêm Tester (Ba - Tester),Nhân Viên Phân Tích Nghiệp Vụ Kiêm Tester (Ba - Tester),7.0,9.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên Kỹ Thuật Hải Phòng,Nhân Viên Kỹ Thuật Hải Phòng,7.0,9.0,VND,Hải Phòng,Lê Chân
2023-08-01,"Senior Data Analyst, AI Hà Nội","Senior Data Analyst, AI Hà Nội",,,VND,Hà Nội,Tây Hồ
2023-08-01,Senior Software Developer ( Python),Software Engineer,,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Java Fullstack Developer (Upto 2000$),Software Engineer,2000.0,,USD,Hồ Chí Minh,Phú Nhuận
2023-08-01,Android Developer (From 2 Years Of Experience),Software Engineer,2000.0,,USD,Hồ Chí Minh,Tân Bình
2023-08-01,Cán Bộ Quản Trị Hệ Thống Mạng (Fai),Cán Bộ Quản Trị Hệ Thống Mạng (Fai),,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Java Developer (Fullstack - Up To 2000$),Software Engineer,2000.0,,USD,Hồ Chí Minh,Tân Bình
2023-08-01,.Net Developer - Salary Upto 55Mil Gross ( Phú Nhuận - Đà Nẵng ),Software Engineer,55.0,,VND,Hồ Chí Minh: Phú Nhuận: Đà Nẵng: Thanh Khê,
2023-08-01,.Net Developer Upto 55Mil Gross,Software Engineer,55.0,,VND,Hồ Chí Minh: Phú Nhuận: Đà Nẵng: Thanh Khê,
2023-08-01,Front End Web Developer (Senior Fe),Software Engineer,25.0,35.0,VND,Hà Nội,Đống Đa
2023-08-01,Java Developer Từ 3 Năm Kinh Nghiệm Join Dự Án Nhật Bản (Không Yêu Cầu Tiếng) Lương Up To 35M Gross,Software Engineer,35.0,,VND,Hà Nội,Từ Liêm
2023-08-01,Network Engineer (Kỹ Sư Mạng Và Bảo Mât),Network Engineer (Kỹ Sư Mạng Và Bảo Mât),40.0,,VND,Hà Nội,Tây Hồ
2023-08-01,Customer Success Team Leader (Salary: 20M++),Customer Success Team Leader (Salary: 20M++),20.0,,VND,Hà Nội,Ba Đình
2023-08-01,Nhân Viên IT,Nhân Viên IT,,,VND,Thanh Hoá,Thạch Thành
2023-08-01,Java Developer (Fresher Từ 6 Tháng Kn - Thu Nhập 8-15Tr/Tháng),Software Engineer,10.0,15.0,VND,Hà Nội,
2023-08-01,Thực Tập Sinh .Net/ C#,Thực Tập Sinh .Net/ C#,3.0,8.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Lập Trình Viên JavaScript (Reactjs),Lập Trình Viên JavaScript (Reactjs),14.0,16.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Lập Trình Viên Frontend (Reactjs),Lập Trình Viên Frontend (Reactjs),12.0,20.0,VND,Hà Nội,
2023-08-01,JavaScript Developer (Reactjs/Nodejs),Software Engineer,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Kỹ Sư Cầu Nối Brse Fresher (Java/.Net/Flutter) (Rikkei Japan - Onsite Nhật Bản),Kỹ Sư Cầu Nối Brse Fresher (Java/.Net/Flutter) (Rikkei Japan - Onsite Nhật Bản),65.0,,VND,Hà Nội: Hồ Chí Minh: Đà Nẵng,
2023-08-01,Lập Trình Viên (Java/.Net/Flutter) (Rikkei Japan - Onsite Nhật Bản),Lập Trình Viên (Java/.Net/Flutter) (Rikkei Japan - Onsite Nhật Bản),50.0,,VND,Hà Nội: Hồ Chí Minh: Đà Nẵng,
2023-08-01,Lập Trình Viên,Lập Trình Viên,10.0,18.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Điều Phối Viên Dự Án (Project Coordinator),Điều Phối Viên Dự Án (Project Coordinator),20.0,30.0,VND,Hà Nội,Đống Đa
2023-08-01,Business Analyst (Dự Án Banking),Business Analyst (Dự Án Banking),18.0,25.0,VND,Hà Nội,Cầu Giấy
2023-08-01,O4 IT Support (Junior/Middle),O4 IT Support (Junior/Middle),,,VND,Hà Nội,Tây Hồ
2023-08-01,"Lập Trình Viên Mobile (IOS, Android)","Lập Trình Viên Mobile (IOS, Android)",10.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,"Manual Tester/QA (Shopify, Upto 16M)","Manual Tester/QA (Shopify, Upto 16M)",13.0,16.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Thực Tập Sinh Nghiên Cứu Và Phát Triển Uav,Thực Tập Sinh Nghiên Cứu Và Phát Triển Uav,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Trưởng Phòng Hcns,Trưởng Phòng Hcns,10.0,25.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên Kỹ Thuật,Nhân Viên Kỹ Thuật,10.0,20.0,VND,Hà Nội: Cầu Giấy: Hồ Chí Minh: Phú Nhuận,
2023-08-01,"PHP Software Engineer (Html,Css,JavaScript, Symfony)","PHP Software Engineer (Html,Css,JavaScript, Symfony)",20.0,30.0,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Ruby On Rails Developer (Upto 30M),Software Engineer,15.0,30.0,VND,Hồ Chí Minh,Quận 1
2023-08-01,Nhân Viên Quản Trị Hệ Thống,Nhân Viên Quản Trị Hệ Thống,,,VND,Hà Nội,Đống Đa
2023-08-01,Devops Engineer,Devops Engineer,,,VND,Hà Nội,Từ Liêm
